Delivery Date,Delivery Hour,Delivery Interval,Settlement Point Name,Settlement Point Type,Settlement Point Price
2024-10-05,20,1,LZ_WEST,LZEW,149.94
2024-10-05,20,2,LZ_WEST,LZEW,120.59
2024-10-05,20,3,LZ_WEST,LZEW,164.27
2024-10-05,20,4,LZ_WEST,LZEW,97.16
2024-10-05,21,1,LZ_WEST,LZEW,119.71
2024-10-05,21,2,LZ_WEST,LZEW,117.75
2024-10-05,21,3,LZ_WEST,LZEW,101.94
2024-10-05,21,4,LZ_WEST,LZEW,78.62
2024-10-05,22,1,LZ_WEST,LZEW,136.39
2024-10-05,22,2,LZ_WEST,LZEW,135.27
2024-10-05,22,3,LZ_WEST,LZEW,120.27
2024-10-05,22,4,LZ_WEST,LZEW,118.94
2024-10-05,23,1,LZ_WEST,LZEW,138.59
2024-10-05,23,2,LZ_WEST,LZEW,109.68
2024-10-05,23,3,LZ_WEST,LZEW,94.22
2024-10-05,23,4,LZ_WEST,LZEW,85.45
2024-10-05,24,1,LZ_WEST,LZEW,78
2024-10-05,24,2,LZ_WEST,LZEW,73.16
2024-10-05,24,3,LZ_WEST,LZEW,71.82
2024-10-05,24,4,LZ_WEST,LZEW,61.39
2024-10-06,1,1,LZ_WEST,LZEW,58.32
2024-10-06,1,2,LZ_WEST,LZEW,57.63
2024-10-06,1,3,LZ_WEST,LZEW,55.96
2024-10-06,1,4,LZ_WEST,LZEW,57.35
2024-10-06,2,1,LZ_WEST,LZEW,68.75
2024-10-06,2,2,LZ_WEST,LZEW,57.99
2024-10-06,2,3,LZ_WEST,LZEW,49.48
2024-10-06,2,4,LZ_WEST,LZEW,51.36
2024-10-06,3,1,LZ_WEST,LZEW,48.05
