Delivery Date,Delivery Hour,Delivery Interval,Settlement Point Name,Settlement Point Type,Settlement Point Price
2024-05-05,6,3,LZ_WEST,LZEW,75.74
2024-05-05,6,4,LZ_WEST,LZEW,96.48
2024-05-05,7,1,LZ_WEST,LZEW,104.14
2024-05-05,7,2,LZ_WEST,LZEW,106.66
2024-05-05,7,3,LZ_WEST,LZEW,102.19
2024-05-05,7,4,LZ_WEST,LZEW,87.19
2024-05-05,8,1,LZ_WEST,LZEW,118.12
2024-05-05,8,2,LZ_WEST,LZEW,71.30
2024-05-05,8,3,LZ_WEST,LZEW,99.72
2024-05-05,8,4,LZ_WEST,LZEW,72.81
2024-05-05,9,1,LZ_WEST,LZEW,56.69
2024-05-05,9,2,LZ_WEST,LZEW,40.50
2024-05-05,9,3,LZ_WEST,LZEW,49.81
2024-05-05,9,4,LZ_WEST,LZEW,54.07
2024-05-05,10,1,LZ_WEST,LZEW,80.90
2024-05-05,10,2,LZ_WEST,LZEW,73
2024-05-05,10,3,LZ_WEST,LZEW,84.08
2024-05-05,10,4,LZ_WEST,LZEW,136.48
2024-05-05,11,1,LZ_WEST,LZEW,95.87
2024-05-05,11,2,LZ_WEST,LZEW,140.69
2024-05-05,11,3,LZ_WEST,LZEW,85.65
2024-05-05,11,4,LZ_WEST,LZEW,39.63
2024-05-05,12,1,LZ_WEST,LZEW,41.83
2024-05-05,12,2,LZ_WEST,LZEW,53.22
2024-05-05,12,3,LZ_WEST,LZEW,29.71
2024-05-05,12,4,LZ_WEST,LZEW,34.42
2024-05-05,13,1,LZ_WEST,LZEW,44.21
2024-05-05,13,2,LZ_WEST,LZEW,43.77
2024-05-05,13,3,LZ_WEST,LZEW,49.01
2024-05-05,13,4,LZ_WEST,LZEW,42
2024-05-05,14,1,LZ_WEST,LZEW,40.56
2024-05-05,14,2,LZ_WEST,LZEW,22.73
2024-05-05,14,3,LZ_WEST,LZEW,28.50
2024-05-05,14,4,LZ_WEST,LZEW,23.73
2024-05-05,15,1,LZ_WEST,LZEW,23.94
2024-05-05,15,2,LZ_WEST,LZEW,56.18
2024-05-05,15,3,LZ_WEST,LZEW,25.89
2024-05-05,15,4,LZ_WEST,LZEW,26.60
2024-05-05,16,1,LZ_WEST,LZEW,62.79
2024-05-05,16,2,LZ_WEST,LZEW,88.69
2024-05-05,16,3,LZ_WEST,LZEW,59.45
2024-05-05,16,4,LZ_WEST,LZEW,51.98
2024-05-05,17,1,LZ_WEST,LZEW,23.71
2024-05-05,17,2,LZ_WEST,LZEW,37.26
2024-05-05,17,3,LZ_WEST,LZEW,26.24
2024-05-05,17,4,LZ_WEST,LZEW,20.57
2024-05-05,18,1,LZ_WEST,LZEW,19.44
2024-05-05,18,2,LZ_WEST,LZEW,19.86
2024-05-05,18,3,LZ_WEST,LZEW,21.74
2024-05-05,18,4,LZ_WEST,LZEW,17.16
2024-05-05,19,1,LZ_WEST,LZEW,13.65
2024-05-05,19,2,LZ_WEST,LZEW,16.33
2024-05-05,19,3,LZ_WEST,LZEW,15.16
2024-05-05,19,4,LZ_WEST,LZEW,15.61
2024-05-05,20,1,LZ_WEST,LZEW,16.14
2024-05-05,20,2,LZ_WEST,LZEW,17.23
2024-05-05,20,3,LZ_WEST,LZEW,19.64
2024-05-05,20,4,LZ_WEST,LZEW,20.14
2024-05-05,21,1,LZ_WEST,LZEW,17.90
2024-05-05,21,2,LZ_WEST,LZEW,20.10
2024-05-05,21,3,LZ_WEST,LZEW,19.25
2024-05-05,21,4,LZ_WEST,LZEW,16.14
2024-05-05,22,1,LZ_WEST,LZEW,15.59
2024-05-05,22,2,LZ_WEST,LZEW,13.55
2024-05-05,22,3,LZ_WEST,LZEW,12.22
2024-05-05,22,4,LZ_WEST,LZEW,11.25
2024-05-05,23,1,LZ_WEST,LZEW,8.06
2024-05-05,23,2,LZ_WEST,LZEW,8.57
2024-05-05,23,3,LZ_WEST,LZEW,8.58
2024-05-05,23,4,LZ_WEST,LZEW,5.22
2024-05-05,24,1,LZ_WEST,LZEW,3.01
2024-05-05,24,2,LZ_WEST,LZEW,3.12
2024-05-05,24,3,LZ_WEST,LZEW,3.07
2024-05-05,24,4,LZ_WEST,LZEW,2.03
