Delivery Date,Delivery Hour,Delivery Interval,Settlement Point Name,Settlement Point Type,Settlement Point Price
2024-09-04,10,2,LZ_WEST,LZEW,47.06
2024-09-04,10,3,LZ_WEST,LZEW,31.18
2024-09-04,10,4,LZ_WEST,LZEW,27.52
2024-09-04,11,1,LZ_WEST,LZEW,22.80
2024-09-04,11,2,LZ_WEST,LZEW,22.86
2024-09-04,11,3,LZ_WEST,LZEW,26.37
2024-09-04,11,4,LZ_WEST,LZEW,24.49
2024-09-04,12,1,LZ_WEST,LZEW,24.02
2024-09-04,12,2,LZ_WEST,LZEW,22.27
2024-09-04,12,3,LZ_WEST,LZEW,23.45
2024-09-04,12,4,LZ_WEST,LZEW,22.99
2024-09-04,13,1,LZ_WEST,LZEW,19.35
2024-09-04,13,2,LZ_WEST,LZEW,18.92
2024-09-04,13,3,LZ_WEST,LZEW,20.86
2024-09-04,13,4,LZ_WEST,LZEW,20.17
2024-09-04,14,1,LZ_WEST,LZEW,19.95
2024-09-04,14,2,LZ_WEST,LZEW,19.73
2024-09-04,14,3,LZ_WEST,LZEW,19.63
2024-09-04,14,4,LZ_WEST,LZEW,20.10
2024-09-04,15,1,LZ_WEST,LZEW,20.05
2024-09-04,15,2,LZ_WEST,LZEW,20.07
2024-09-04,15,3,LZ_WEST,LZEW,20.99
2024-09-04,15,4,LZ_WEST,LZEW,21.78
2024-09-04,16,1,LZ_WEST,LZEW,22.01
2024-09-04,16,2,LZ_WEST,LZEW,21.15
2024-09-04,16,3,LZ_WEST,LZEW,22.96
2024-09-04,16,4,LZ_WEST,LZEW,23.03
2024-09-04,17,1,LZ_WEST,LZEW,23.43
2024-09-04,17,2,LZ_WEST,LZEW,22.50
2024-09-04,17,3,LZ_WEST,LZEW,24.75
2024-09-04,17,4,LZ_WEST,LZEW,29.15
2024-09-04,18,1,LZ_WEST,LZEW,60.38
2024-09-04,18,2,LZ_WEST,LZEW,59.74
2024-09-04,18,3,LZ_WEST,LZEW,23.83
2024-09-04,18,4,LZ_WEST,LZEW,23.28
2024-09-04,19,1,LZ_WEST,LZEW,80.44
2024-09-04,19,2,LZ_WEST,LZEW,24.21
2024-09-04,19,3,LZ_WEST,LZEW,26.14
2024-09-04,19,4,LZ_WEST,LZEW,37.39
2024-09-04,20,1,LZ_WEST,LZEW,26.44
2024-09-04,20,2,LZ_WEST,LZEW,33.77
2024-09-04,20,3,LZ_WEST,LZEW,61.18
2024-09-04,20,4,LZ_WEST,LZEW,58.86
2024-09-04,21,1,LZ_WEST,LZEW,51.86
2024-09-04,21,2,LZ_WEST,LZEW,36.76
2024-09-04,21,3,LZ_WEST,LZEW,42.02
2024-09-04,21,4,LZ_WEST,LZEW,53.52
2024-09-04,22,1,LZ_WEST,LZEW,64.93
2024-09-04,22,2,LZ_WEST,LZEW,25.35
2024-09-04,22,3,LZ_WEST,LZEW,51.38
2024-09-04,22,4,LZ_WEST,LZEW,60.77
2024-09-04,23,1,LZ_WEST,LZEW,33.98
2024-09-04,23,2,LZ_WEST,LZEW,44.73
2024-09-04,23,3,LZ_WEST,LZEW,53.11
2024-09-04,23,4,LZ_WEST,LZEW,49.59
2024-09-04,24,1,LZ_WEST,LZEW,37.11
2024-09-04,24,2,LZ_WEST,LZEW,44.07
2024-09-04,24,3,LZ_WEST,LZEW,32.20
2024-09-04,24,4,LZ_WEST,LZEW,33.80
2024-09-05,1,1,LZ_WEST,LZEW,28.77
2024-09-05,1,2,LZ_WEST,LZEW,34.13
2024-09-05,1,3,LZ_WEST,LZEW,28.28
2024-09-05,1,4,LZ_WEST,LZEW,28.91
2024-09-05,2,1,LZ_WEST,LZEW,34.94
2024-09-05,2,2,LZ_WEST,LZEW,31.23
2024-09-05,2,3,LZ_WEST,LZEW,29.20
2024-09-05,2,4,LZ_WEST,LZEW,28.94
2024-09-05,3,1,LZ_WEST,LZEW,29.19
2024-09-05,3,2,LZ_WEST,LZEW,27.14
2024-09-05,3,3,LZ_WEST,LZEW,34.81
2024-09-05,3,4,LZ_WEST,LZEW,27.55
2024-09-05,4,1,LZ_WEST,LZEW,34.29
2024-09-05,4,2,LZ_WEST,LZEW,32.93
2024-09-05,4,3,LZ_WEST,LZEW,34.37
2024-09-05,4,4,LZ_WEST,LZEW,49.22
2024-09-05,5,1,LZ_WEST,LZEW,47.36
2024-09-05,5,2,LZ_WEST,LZEW,42.51
2024-09-05,5,3,LZ_WEST,LZEW,49.45
2024-09-05,5,4,LZ_WEST,LZEW,53.07
2024-09-05,6,1,LZ_WEST,LZEW,51.66
2024-09-05,6,2,LZ_WEST,LZEW,52.39
2024-09-05,6,3,LZ_WEST,LZEW,49.46
2024-09-05,6,4,LZ_WEST,LZEW,52.63
2024-09-05,7,1,LZ_WEST,LZEW,51.74
2024-09-05,7,2,LZ_WEST,LZEW,52.46
2024-09-05,7,3,LZ_WEST,LZEW,39.69
2024-09-05,7,4,LZ_WEST,LZEW,40.76
2024-09-05,8,1,LZ_WEST,LZEW,53.28
2024-09-05,8,2,LZ_WEST,LZEW,41.62
2024-09-05,8,3,LZ_WEST,LZEW,52.69
2024-09-05,8,4,LZ_WEST,LZEW,44.08
2024-09-05,9,1,LZ_WEST,LZEW,65.60
2024-09-05,9,2,LZ_WEST,LZEW,35.76
2024-09-05,9,3,LZ_WEST,LZEW,294.47
2024-09-05,9,4,LZ_WEST,LZEW,22.24
2024-09-05,10,1,LZ_WEST,LZEW,25.02
2024-09-05,10,2,LZ_WEST,LZEW,24.97
2024-09-05,10,3,LZ_WEST,LZEW,24.15
2024-09-05,10,4,LZ_WEST,LZEW,24.54
2024-09-05,11,1,LZ_WEST,LZEW,24.39
2024-09-05,11,2,LZ_WEST,LZEW,22.69
2024-09-05,11,3,LZ_WEST,LZEW,22.10
2024-09-05,11,4,LZ_WEST,LZEW,22.68
2024-09-05,12,1,LZ_WEST,LZEW,22.93
2024-09-05,12,2,LZ_WEST,LZEW,22.06
2024-09-05,12,3,LZ_WEST,LZEW,19.09
2024-09-05,12,4,LZ_WEST,LZEW,18.37
2024-09-05,13,1,LZ_WEST,LZEW,17.49
2024-09-05,13,2,LZ_WEST,LZEW,17.48
2024-09-05,13,3,LZ_WEST,LZEW,18.82
2024-09-05,13,4,LZ_WEST,LZEW,19.42
2024-09-05,14,1,LZ_WEST,LZEW,18.76
2024-09-05,14,2,LZ_WEST,LZEW,18.22
2024-09-05,14,3,LZ_WEST,LZEW,19.16
2024-09-05,14,4,LZ_WEST,LZEW,19.74
2024-09-05,15,1,LZ_WEST,LZEW,19.46
2024-09-05,15,2,LZ_WEST,LZEW,18.90
2024-09-05,15,3,LZ_WEST,LZEW,19.02
2024-09-05,15,4,LZ_WEST,LZEW,21.12
2024-09-05,16,1,LZ_WEST,LZEW,20.42
2024-09-05,16,2,LZ_WEST,LZEW,19.61
2024-09-05,16,3,LZ_WEST,LZEW,21.31
2024-09-05,16,4,LZ_WEST,LZEW,21.29
2024-09-05,17,1,LZ_WEST,LZEW,21.52
2024-09-05,17,2,LZ_WEST,LZEW,23.33
2024-09-05,17,3,LZ_WEST,LZEW,20.75
2024-09-05,17,4,LZ_WEST,LZEW,22.71
2024-09-05,18,1,LZ_WEST,LZEW,22.96
2024-09-05,18,2,LZ_WEST,LZEW,26.01
2024-09-05,18,3,LZ_WEST,LZEW,23.11
2024-09-05,18,4,LZ_WEST,LZEW,26.40
2024-09-05,19,1,LZ_WEST,LZEW,22.14
2024-09-05,19,2,LZ_WEST,LZEW,25.54
2024-09-05,19,3,LZ_WEST,LZEW,30.68
2024-09-05,19,4,LZ_WEST,LZEW,24.59
2024-09-05,20,1,LZ_WEST,LZEW,28.43
2024-09-05,20,2,LZ_WEST,LZEW,46.75
2024-09-05,20,3,LZ_WEST,LZEW,75.45
2024-09-05,20,4,LZ_WEST,LZEW,80.45
2024-09-05,21,1,LZ_WEST,LZEW,60.84
2024-09-05,21,2,LZ_WEST,LZEW,44.74
2024-09-05,21,3,LZ_WEST,LZEW,47.28
2024-09-05,21,4,LZ_WEST,LZEW,48.35
2024-09-05,22,1,LZ_WEST,LZEW,50.94
2024-09-05,22,2,LZ_WEST,LZEW,56.11
2024-09-05,22,3,LZ_WEST,LZEW,56.72
2024-09-05,22,4,LZ_WEST,LZEW,53.74
2024-09-05,23,1,LZ_WEST,LZEW,56.22
2024-09-05,23,2,LZ_WEST,LZEW,69.27
2024-09-05,23,3,LZ_WEST,LZEW,74.37
